,mhjd,mag,magerr
,59374.388487885,19.93862146344075,0.007200541185521513
,59375.37381863,19.91945940479038,0.006114717428081676
,59376.41090542,19.92430797920818,0.004951415496485873
,59377.38237398499,19.92532601718299,0.004849606124670447
,59378.3886768025,19.911475800746505,0.0074649555727122376
,59381.40206704,19.908421743640716,0.00497165126245582
,59405.27820365,19.883942171394793,0.005692620870588068
,59409.32060508333,19.88517535598972,0.00639204988224547
,59410.293667399994,19.88151977353249,0.009091716287084148
,59411.420915204995,19.865159664295096,0.003836531288956429
,59412.31609912,19.880601497457214,0.006214432100031428
,59414.3096585575,19.868416802113813,0.006990782176562687
,59415.3051678325,19.887591382036096,0.00827750358353781
,59416.32771975751,19.878413979231553,0.014250546975844025
,59417.3333605575,19.880868568201805,0.00839026582254965
,59426.3063746025,19.903935467519425,0.00935549564011073
,59427.2478431475,19.89864668528896,0.009917663116586015
,59428.222876852495,19.903849777286954,0.0061801768644827275
,59429.279473987495,19.893641991393352,0.006993979991329389
,59431.25837346,19.903122032346264,0.0050749344863793506
,59436.3093046325,19.93465877414554,0.0038962558617623077
,59437.2546947875,19.924952883757747,0.007399773315468692
,59439.268105339994,19.931597460914617,0.004902341826022668
,59443.315884925,19.9414286569272,0.0053810976482415685
,59444.302379935005,19.944075632862273,0.008926706423377897
,59454.27212198,19.96437610468827,0.00987540960666407
,59455.271832565,19.967690645031297,0.0046994651029547505
,59460.26654629334,19.98072188142016,0.008491553754342782
,59461.26322879,19.983379937756737,0.0055850335721690375
,59462.25422780249,19.973826224408402,0.005429701953405678
,59463.330299986665,19.975473469818404,0.005668336021021402
,59467.19711801,19.96133508671514,0.010396137976728115
,59470.21434205,19.96435596029979,0.0031206111212912
,59471.1963884275,19.97094642413432,0.006853602974492451
,59472.20994513,19.970843036923203,0.006121755485002992
,59473.15605533,19.968574246177283,0.007065690547875231
,59474.140348325,19.965495763690328,0.010312138169525512
,59482.096845039996,19.948993447229732,0.009897415556592964
,59483.1160295225,19.94849117997996,0.0043455212935866435
,59484.11816966999,19.96019760920048,0.006262008074177292
,59485.056970620004,19.947962066404806,0.007704301125434899
,59486.11867081,19.96307076555391,0.008866135681881914
,59489.2024027075,19.94964819974473,0.004947044920805993
,59490.24570277,19.951417421407058,0.005319297079903381
,59492.217367595,19.949779917122086,0.0062857293468948396
,59501.159957006006,19.945181329900265,0.01297897488872027
,59502.17476243251,19.949501110950017,0.013243367368022299
,59503.1679124425,19.95322260391821,0.014677931698291886
,59510.129629027506,19.960828776371734,0.005185966082089998
,59511.20875226334,19.978327170550813,0.015357042366213382
,59512.13000763,19.96944810540657,0.007390220560319226
,59513.239658909995,19.978428945140276,0.011548136497473972
,59517.1537452325,19.954994638744076,0.00705204982846205
,59518.1117428675,19.97049511975274,0.006926675328766679
,59519.14025913,20.00365999811038,0.005138755940468168
,59521.0640835825,19.96176963401006,0.010237097494296847
,59522.0331808775,19.976005641673076,0.010035676921329357
,59527.03794600334,19.97986955931504,0.005703844541381679
,59528.03718077333,19.992665106525365,0.0082413785924124
,59529.0806623975,19.977049094819755,0.00522321193566363
,59530.03287158,20.005962549639925,0.008289831074725494
,59531.034860939995,19.98235121194035,0.006798826827206318
,59538.05692582667,19.983889096209946,0.0054836040112400735
,59539.04075296,20.001750626571866,0.006089865196708366
,59540.064957743336,19.97604885904812,0.0054359374520334715
,59541.05355203,19.99510288155997,0.007726485148737984
,59543.13662647,19.984025280025396,0.005220236339292455
,59544.175285034995,19.97724335965303,0.005822077206160934
,59545.13873608,19.979126288331265,0.013811711509622024
,59547.047266947506,19.970991311762102,0.0088256677655291
,59548.060191625,19.978399579312647,0.004530007842518328
,59549.121121565,19.975389350163134,0.0068651463901154095
,59550.063298152505,19.9842621874999,0.007570489857715114
,59551.127811030005,19.981277349483584,0.006236752595645453
,59552.047470555,19.973775596476493,0.004307326676555946
,59553.049313849995,19.972956994384706,0.005820249503874743
,59554.049360100005,19.991576721507727,0.01007296981051449
,59555.045822565,19.983158793617037,0.011523050215328415
,59556.08574814999,19.990804620783898,0.006438730995681961
,59557.03809046,19.99277135946768,0.008739457287809319
,59558.075336187496,19.98209657113229,0.011028118773740657
,59559.03771026,20.051632759682388,0.03404238939092266
,59563.0720665025,20.003237216337652,0.017724051734790955
,59564.039330225,19.992607359078647,0.013821749360335069
,59565.0463060575,19.984696275282133,0.009721211356407078
,59566.04596218667,19.967214951396354,0.006746737883038103
,59567.041375630004,19.986857519398473,0.012020786655794178
,59569.08159254,20.05817075393826,0.00832697871025622
,59571.04867444,20.00860159697401,0.005000399917278806
,59573.056519453334,19.965251196631908,0.004174550019949718
,59574.0624893025,19.977266429420922,0.004960187375342796
,59576.0555443125,19.967945547791263,0.005053127871926177
,59577.04314680501,19.973089340649317,0.009969364912544415
,59578.0479572575,19.981681313544737,0.006526334106555696
,59580.04543164,19.98558732404943,0.005758083013712911
,59582.04933990334,19.97945475262977,0.014503421989031087
,59583.042981822495,19.984776670434076,0.0076542753552637415
,59584.05035617,19.990151527671447,0.00527025380640565
,59586.04318053666,19.956787933428785,0.011770879305216878
,59588.041307965,19.9533561998517,0.017261586333938136
